Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Quality Score,RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,335,,,Cpd 335: 4045.6229,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4046.8494,1348.1788,1,,,20140424-306.d,20.031,,,2666,,,3,Negative,-3,-3,,4045.6229,,1347.5337,,80,19.862,,19.7,0.211,,,9,111,,0.01,72755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,336,,,Cpd 336: 4055.5887,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4056.4794,1350.8556,1,,,20140424-306.d,20.313,,,2135,,,3,Negative,-3,-3,,4055.5887,,1350.8556,,99.5,20.051,,19.716,0.352,,,1,112,,0.02,135782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,337,,,Cpd 337: 4375.5975,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4377.3371,1457.8592,1,,,20140424-306.d,20.413,,,5217,,,5,Negative,-3,-3,,4375.5975,,1457.5252,,100,20.19,,20.015,0.221,,,5,113,,0.04,300453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,338,,,Cpd 338: 4391.5646,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4393.4073,1463.1844,1,,,20140424-306.d,20.396,,,3680,,,5,Negative,-3,-3,,4391.5646,,1462.8476,,96.2,20.191,,20.015,0.221,,,5,113,,0.03,215752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,339,,,Cpd 339: 4331.6362,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4333.8625,1443.2058,6,,,20140424-306.d,20.695,,,64294,,,42,Negative,-2,-7,,4331.6362,,1442.8713,,100,20.191,,19.915,0.266,,,5,113,0.0039,1.16,7968410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,340,,,Cpd 340: 4354.6180,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4356.1848,1450.5321,2,,,20140424-306.d,20.496,,,16147,,,7,Negative,-2,-3,,4354.618,,1450.5321,,100,20.194,,19.965,0.254,,,5,113,0.0021,0.14,952898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,341,,,Cpd 341: 4369.5828,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4371.4444,1455.8549,3,,,20140424-306.d,20.529,,,7988,,,11,Negative,-3,-6,,4369.5828,,1455.5206,,100,20.199,,19.982,0.254,,,5,113,0.0087,0.1,673272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,342,,,Cpd 342: 4313.6241,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4315.5351,1437.2024,5,,,20140424-306.d,20.545,,,15456,,,24,Negative,-3,-7,,4313.6241,,1436.8673,,100,20.209,,19.982,0.24,,,1,114,0.0092,0.21,1448223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,343,,,Cpd 343: 4901.7390,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4904.4896,1633.5754,1,,,20140424-306.d,20.612,,,7451,,,7,Negative,-3,-3,,4901.739,,1632.9057,,80,20.337,,20.147,0.223,,,1,115,,0.07,453086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,344,,,Cpd 344: 4658.6331,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4661.8143,1552.5407,1,,,20140424-306.d,20.645,,,7354,,,8,Negative,-3,-3,,4658.6331,,1551.8704,,80,20.376,,20.214,0.211,,,1,116,,0.06,424303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,345,,,Cpd 345: 4637.6626,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4639.8605,1545.5478,6,,,20140424-306.d,20.943,,,32379,,,32,Negative,-3,-8,,4637.6626,,1544.879,,100,20.397,,20.181,0.24,,,2,117,0.0075,0.55,3742838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,346,,,Cpd 346: 4619.6491,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4621.7144,1539.5437,2,,,20140424-306.d,20.728,,,6495,,,10,Negative,-3,-4,,4619.6491,,1538.8755,,80,20.407,,20.247,0.227,,,2,117,0.0104,0.06,441152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,347,,,Cpd 347: 5237.7895,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5239.9415,1308.6922,1,,,20140424-306.d,20.761,,,3414,,,6,Negative,-4,-4,,5237.7895,,1308.4401,,100,20.419,,20.197,0.29,,,3,118,,0.04,259723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,348,,,Cpd 348: 5236.7746,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5239.804,1745.5908,1,,,20140424-306.d,20.744,,,8394,,,8,Negative,-3,-3,,5236.7746,,1744.5842,,80,20.419,,20.098,0.305,,,3,118,,0.12,813600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,349,,,Cpd 349: 4675.6176,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4678.008,1558.1975,2,,,20140424-306.d,20.695,,,5971,,,10,Negative,-3,-4,,4675.6176,,1557.5315,,80,20.424,,20.263,0.229,,,3,118,0.013,0.06,436399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,350,,,Cpd 350: 5225.7862,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5227.4777,1741.5955,1,,,20140424-306.d,21.308,,,8339,,,4,Negative,-3,-3,,5225.7862,,1740.9214,,92.9,20.644,,20.33,0.643,,,2,119,,0.15,1048547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,351,,,Cpd 351: 2631.8583,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2632.4824,1315.4279,1,,,20140424-306.d,20.943,,,2906,,,2,Negative,-2,-2,,2631.8583,,1314.9219,,79.6,20.652,,20.396,0.346,,,2,119,,0.01,102333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,352,,,Cpd 352: 5305.6929,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5307.9748,1768.2233,2,,,20140424-306.d,21.292,,,5451,,,10,Negative,-3,-4,,5305.6929,,1767.5575,,79.4,20.665,,20.346,0.577,,,3,120,0.0323,0.14,989866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,353,,,Cpd 353: 5224.7671,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5227.1923,1305.9439,1,,,20140424-306.d,21.375,,,4031,,,5,Negative,-4,-4,,5224.7671,,1305.1845,,80,20.666,,20.313,0.614,,,3,120,,0.07,498702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,354,,,Cpd 354: 5283.6821,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5286.1746,1760.8856,4,,,20140424-306.d,21.275,,,14030,,,25,Negative,-3,-6,,5283.6821,,1760.2195,,100,20.666,,20.346,0.424,,,3,120,0.0062,0.58,3996807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,355,,,Cpd 355: 2632.3640,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2634.7233,1316.1737,1,,,20140424-306.d,21.391,,,7670,,,6,Negative,-2,-2,,2632.364,,1315.1747,,100,20.697,,20.297,0.59,,,1,121,,0.12,848328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,356,,,Cpd 356: 5245.7316,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5248.3682,1748.2373,6,,,20140424-306.d,22.088,,,107445,,,50,Negative,-3,-8,,5245.7316,,1747.5689,,100,20.713,,20.114,0.522,,,4,122,0.0024,9.67,66246528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,357,,,Cpd 357: 5267.7240,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5269.3052,1755.5668,3,,,20140424-306.d,21.673,,,20084,,,12,Negative,-3,-5,,5267.724,,1754.8993,,80,20.714,,20.297,0.689,,,4,122,0.0095,0.6,4099277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,358,,,Cpd 358: 5262.7242,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5265.2567,1754.5679,1,,,20140424-306.d,21.209,,,5259,,,5,Negative,-3,-3,,5262.7242,,1753.2341,,80,20.722,,20.33,0.559,,,4,122,,0.09,630659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,359,,,Cpd 359: 1585.1870,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1585.6426,527.3883,2,,,20140424-306.d,21.259,,,5935,,,5,Negative,-3,-4,,1585.187,,527.3883,,80,20.723,,20.38,0.441,,,4,122,0.0009,0.05,372143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,360,,,Cpd 360: 5073.7348,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5075.1229,633.334,1,,,20140424-306.d,21.209,,,14299,,,4,Negative,-8,-8,,5073.7348,,633.2096,,80,20.734,,20.462,0.426,,,5,123,,0.15,1002067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,361,,,Cpd 361: 826.2107,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,826.516,412.0981,1,,,20140424-306.d,21.325,,,2350,,,2,Negative,-2,-2,,826.2107,,412.0981,,97.9,20.737,,20.313,0.542,,,5,123,,0.01,93789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,362,,,Cpd 362: 2634.8615,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2635.4447,1316.4235,1,,,20140424-306.d,21.441,,,7839,,,3,Negative,-2,-2,,2634.8615,,1316.4235,,80,20.74,,20.313,0.633,,,5,123,,0.08,562441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,363,,,Cpd 363: 956.1190,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,956.5221,955.1061,2,,,20140424-306.d,21.259,,,3288,,,3,Negative,-1,-2,,956.119,,955.1061,,80,20.747,,20.38,0.465,,,5,123,0.006,0.02,163988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,364,,,Cpd 364: 1279.1643,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1279.7914,425.3807,2,,,20140424-306.d,21.391,,,6870,,,4,Negative,-1,-3,,1279.1643,,425.3807,,80,20.751,,20.313,0.56,,,5,123,0.0184,0.07,448779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,365,,,Cpd 365: 385.9930,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,386.3699,384.9857,1,,,20140424-306.d,21.458,,,5704,,,3,Negative,-1,-1,,385.993,,384.9857,,100,20.76,,20.015,0.609,,,8,124,,0.04,287002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,366,,,Cpd 366: 1494.3090,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1494.4975,497.0941,3,,,20140424-306.d,21.292,,,3061,,,5,Negative,-1,-4,,1494.309,,497.0941,,73.7,20.76,,20.33,0.526,,,8,124,0.0138,0.03,186653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,367,,,Cpd 367: 363.0578,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,363.1777,362.0506,1,,,20140424-306.d,21.64,,,16621,,,2,Negative,-1,-1,,363.0578,,362.0506,,100,20.76,,20.147,0.618,,,8,124,,0.11,724505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,368,,,Cpd 368: 668.0975,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,668.4076,333.0415,1,,,20140424-306.d,21.408,,,7347,,,3,Negative,-2,-2,,668.0975,,333.0415,,80,20.763,,20.313,0.58,,,8,124,,0.05,324403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,369,,,Cpd 369: 2236.2610,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2236.7669,558.058,2,,,20140424-306.d,21.259,,,8477,,,5,Negative,-4,-5,,2236.261,,558.058,,80,20.763,,20.396,0.446,,,8,124,0.0011,0.08,568031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,370,,,Cpd 370: 974.1264,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,974.4332,486.0566,2,,,20140424-306.d,21.458,,,8630,,,4,Negative,-2,-3,,974.1264,,486.0566,,86.6,20.763,,20.297,0.576,,,8,124,0.0053,0.09,596131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,371,,,Cpd 371: 306.0262,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,306.3244,305.0189,1,,,20140424-306.d,21.541,,,12662,,,3,Negative,-1,-1,,306.0262,,305.0189,,100,20.764,,19.932,0.639,,,8,124,,0.09,606391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,372,,,Cpd 372: 273.9638,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,274.0361,272.9565,1,,,20140424-306.d,21.458,,,6163,,,2,Negative,-1,-1,,273.9638,,272.9565,,80,20.764,,20.114,0.643,,,8,124,,0.04,251064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,373,,,Cpd 373: 345.0472,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,345.1848,344.0399,1,,,20140424-306.d,21.657,,,9925,,,2,Negative,-1,-1,,345.0472,,344.0399,,97.5,20.768,,20.313,0.629,,,10,125,,0.06,416572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,374,,,Cpd 374: 329.0520,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,329.1859,328.0447,1,,,20140424-306.d,21.441,,,6386,,,2,Negative,-1,-1,,329.052,,328.0447,,100,20.769,,20.28,0.588,,,10,125,,0.04,266695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,375,,,Cpd 375: 844.2191,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,844.5103,421.1023,1,,,20140424-306.d,21.341,,,2278,,,2,Negative,-2,-2,,844.2191,,421.1023,,100,20.771,,20.313,0.553,,,10,125,,0.02,103935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,376,,,Cpd 376: 409.0190,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,409.211,408.0117,1,,,20140424-306.d,21.209,,,2822,,,2,Negative,-1,-1,,409.019,,408.0117,,80,20.771,,20.33,0.513,,,10,125,,0.01,95362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,377,,,Cpd 377: 5056.7276,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5058.3519,1263.6768,1,,,20140424-306.d,21.225,,,2357,,,4,Negative,-4,-4,,5056.7276,,1263.1746,,80,20.775,,20.446,0.478,,,10,125,,0.03,215702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,378,,,Cpd 378: 5207.7862,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5210.4062,1735.5892,7,,,20140424-306.d,22.519,,,485004,,,93,Negative,-3,-9,,5207.7862,,1734.9208,,100,20.775,,19.865,0.594,,,10,125,0.0028,47.65,326466368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,379,,,Cpd 379: 1149.2647,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1149.6315,382.081,1,,,20140424-306.d,21.292,,,1635,,,2,Negative,-3,-3,,1149.2647,,382.081,,85.4,20.777,,20.396,0.51,,,10,125,,0.01,69226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,380,,,Cpd 380: 5096.7392,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5098.1981,636.3386,3,,,20140424-306.d,21.275,,,17002,,,12,Negative,-4,-8,,5096.7392,,636.0856,,80,20.777,,20.446,0.428,,,10,125,0.0162,0.34,2307791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,381,,,Cpd 381: 1930.2341,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1930.9161,481.5512,1,,,20140424-306.d,21.292,,,6037,,,3,Negative,-4,-4,,1930.2341,,481.5512,,80,20.781,,20.313,0.514,,,10,125,,0.05,338811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,382,,,Cpd 382: 2541.2988,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2542.1496,507.2525,1,,,20140424-306.d,21.259,,,4437,,,3,Negative,-5,-5,,2541.2988,,507.2525,,100,20.784,,20.413,0.473,,,10,125,,0.04,283623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,383,,,Cpd 383: 1800.3326,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1800.7215,449.0759,1,,,20140424-306.d,21.275,,,2105,,,2,Negative,-4,-4,,1800.3326,,449.0759,,80,20.793,,20.396,0.514,,,1,126,,0.01,83861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,384,,,Cpd 384: 5229.7675,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5232.0524,1742.9147,3,,,20140424-306.d,22.353,,,56053,,,18,Negative,-3,-5,,5229.7675,,1742.2477,,80,20.833,,20.263,0.732,,,1,127,0.0079,2.4,16441476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,385,,,Cpd 385: 4943.7089,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4944.6886,705.3799,4,,,20140424-306.d,21.441,,,10003,,,13,Negative,-5,-8,,4943.7089,,705.2369,,82.5,21.161,,20.977,0.251,,,3,128,0.0095,0.15,1052441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,386,,,Cpd 386: 4942.7022,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4945.2675,1647.2272,2,,,20140424-306.d,21.773,,,17563,,,16,Negative,-3,-4,,4942.7022,,1646.5594,,100,21.161,,20.662,0.44,,,3,128,0.0094,0.39,2652669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,387,,,Cpd 387: 4924.6891,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4926.8361,1641.2238,2,,,20140424-306.d,21.541,,,3544,,,11,Negative,-3,-4,,4924.6891,,1640.5565,,100,21.171,,20.861,0.332,,,3,128,0.0137,0.06,384416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,388,,,Cpd 388: 4964.6759,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4966.8247,1654.5533,2,,,20140424-306.d,21.574,,,3747,,,9,Negative,-3,-4,,4964.6759,,1653.8846,,80,21.202,,20.877,0.354,,,4,129,0.0072,0.05,358218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,389,,,Cpd 389: 5221.7810,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5223.368,1740.2573,1,,,20140424-306.d,21.673,,,3723,,,4,Negative,-3,-3,,5221.781,,1739.5864,,80,21.203,,20.811,0.438,,,4,129,,0.05,329256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,390,,,Cpd 390: 5273.7222,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5275.9187,1757.5685,1,,,20140424-306.d,21.773,,,7901,,,6,Negative,-3,-3,,5273.7222,,1756.9001,,80,21.206,,20.645,0.56,,,4,129,,0.17,1134829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
