Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Quality Score,RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,336,,,Cpd 336: 256.2400,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,256.5194,255.2328,1,,,20140429-382.d,42.679,,,1049,,,2,Negative,-1,-1,,256.24,,255.2328,,70.7,42.437,,42.115,0.402,,,1,157,,0.01,26317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,337,,,Cpd 337: 915.3216,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,915.8203,914.3143,1,,,20140429-382.d,43.011,,,4135,,,3,Negative,-1,-1,,915.3216,,914.3143,,96.6,42.769,,42.58,0.222,,,1,158,,0.02,92524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,338,,,Cpd 338: 345.9864,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,346.1021,344.9791,1,,,20140429-382.d,43.724,,,3730,,,2,Negative,-1,-1,,345.9864,,344.9791,,82.7,42.794,,42.546,0.795,,,1,159,,0.04,149337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,339,,,Cpd 339: 586.0081,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,586.1772,585.0009,1,,,20140429-382.d,43.724,,,5405,,,2,Negative,-1,-1,,586.0081,,585.0009,,100,43.043,,42.58,0.548,,,1,160,,0.06,231956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,340,,,Cpd 340: 337.9800,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,338.0788,336.9727,1,,,20140429-382.d,43.906,,,8526,,,2,Negative,-1,-1,,337.98,,336.9727,,100,43.087,,41.684,1.351,,,2,161,,0.18,752750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,341,,,Cpd 341: 399.9789,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,400.0565,398.971,1,,,20140429-382.d,43.293,,,3608,,,3,Negative,-1,-1,,399.9789,,398.971,,71.6,43.096,,42.613,0.322,,,2,161,0.0021,0.02,104176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,342,,,Cpd 342: 449.9750,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,450.1405,448.9677,1,,,20140429-382.d,44.404,,,10024,,,3,Negative,-1,-1,,449.975,,448.9677,,80,43.174,,42.414,1.127,,,1,162,,0.17,701716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,343,,,Cpd 343: 663.9619,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,664.1114,662.9546,1,,,20140429-382.d,44.155,,,2920,,,2,Negative,-1,-1,,663.9619,,662.9546,,80,43.199,,42.497,0.975,,,1,163,,0.05,198561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,344,,,Cpd 344: 582.2860,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,582.6536,581.2788,1,,,20140429-382.d,43.674,,,6137,,,3,Negative,-1,-1,,582.286,,581.2788,,94.7,43.399,,43.193,0.225,,,1,164,,0.03,125298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,345,,,Cpd 345: 431.9808,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,432.1223,430.9736,1,,,20140429-382.d,44.338,,,9633,,,3,Negative,-1,-1,,431.9808,,430.9736,,100,43.732,,43.293,0.519,,,2,165,,0.08,315126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,346,,,Cpd 346: 495.9783,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,496.1124,494.971,1,,,20140429-382.d,44.139,,,4218,,,2,Negative,-1,-1,,495.9783,,494.971,,100,43.734,,43.309,0.429,,,2,165,,0.03,129729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,347,,,Cpd 347: 517.9836,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,518.1728,516.9763,1,,,20140429-382.d,45.034,,,1255,,,2,Negative,-1,-1,,517.9836,,516.9763,,99,44.106,,43.425,0.908,,,1,166,,0.02,65927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
